Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
62.11,64.21,103.77,2.7192,1847.92,5175,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.196109,55.280026,0
45.44,84.11,93.58,2.9871,1746.55,7561,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.093956,55.159815,0
58.68,86.09,99.49,2.692,2052.2,6370,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.155494,55.232131,0
70.4,80.97,104.88,2.9016,1906.75,4771,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.186204,55.282471,0
59.35,74.87,98.93,2.1007,2101.59,2818,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.150521,55.23195,0
67.62,70.51,91.47,2.8046,2239.98,6953,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.26413,55.301762,0
71.04,74.3,103.57,3.3639,1558.1,2135,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.198734,55.278527,0
54.23,82.72,102.2,2.8586,2000.79,9227,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.196476,55.287408,0
64.96,62.52,106.29,3.1959,1544.15,9608,Zone_3,Block_5,Pipe_5,Zone_3_Block_5_Pipe_5,25.094645,55.158532,0
66.55,87.31,107.93,3.1059,1333.63,2693,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.147804,55.224645,0
65.97,80.66,97.31,3.2464,2048.04,6538,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.280712,55.300688,0
55.79,89.73,105.88,2.9888,2382.18,7174,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.205973,55.27233,0
58.0,72.2,99.55,3.1185,1962.99,6128,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.199402,55.270076,0
52.48,63.02,105.56,3.6088,1822.18,8637,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.146253,55.227481,0
56.51,87.15,106.04,3.6441,1890.37,4174,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.098694,55.159182,0
62.04,103.09,98.57,3.4177,2160.77,6761,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.192007,55.291719,0
46.07,87.53,105.14,2.6398,1755.16,3734,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.150051,55.226982,0
48.02,76.95,108.39,3.2687,1739.98,4490,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.190024,55.277875,0
63.56,58.18,99.01,2.9689,1652.23,6157,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.154195,55.233153,0
59.91,77.36,101.13,2.1682,1869.35,1731,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.193557,55.286868,0
59.54,55.0,96.22,2.5337,1874.23,2210,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.144794,55.230579,0
70.65,103.88,96.57,2.2026,2546.27,5938,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.208293,55.265192,0
53.87,90.36,101.15,3.1259,1939.31,9445,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.202361,55.270778,0
60.62,89.2,98.8,4.1442,1551.64,1451,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.190336,55.27944,0
70.96,67.05,96.29,2.5594,2184.03,2023,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.19893,55.277172,0
53.83,80.1,106.28,2.6422,1865.99,4653,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.265883,55.294454,0
65.35,63.31,99.81,3.0522,1602.2,5534,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.283097,55.287726,0
54.53,84.44,98.38,3.9614,1628.88,2990,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.193319,55.282957,0
60.08,85.53,103.04,2.0335,2175.73,7116,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.279836,55.300599,0
59.67,70.5,97.29,2.8065,2529.49,9302,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.208154,55.270691,0
56.06,66.25,108.99,2.4005,1848.11,7325,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.187558,55.282856,0
53.54,93.69,94.47,2.7324,1948.45,1744,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.152829,55.222524,0
55.93,66.0,105.02,2.7264,1935.78,2223,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.149324,55.231101,0
47.05,83.47,99.86,2.4165,2281.52,3966,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.196934,55.284899,0
70.78,55.77,98.18,3.5427,1696.36,2124,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.20407,55.289308,0
57.97,74.26,102.49,2.579,2066.54,7874,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.274007,55.295889,0
44.24,106.07,105.15,2.6463,2158.18,4134,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.151253,55.232255,1
45.54,98.38,100.96,3.027,2168.65,8501,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.270894,55.295754,1
72.91,81.82,103.02,2.9531,1629.69,4788,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.27638,55.295944,0
59.13,85.26,92.55,3.2803,2086.45,5014,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.208475,55.274283,0
67.18,46.27,92.2,3.6111,2138.73,1399,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.201562,55.267591,0
69.68,81.83,94.91,3.1599,2323.36,8643,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.200206,55.279628,0
70.56,120.0,95.83,2.0067,1718.12,8025,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.207876,55.268829,0
59.53,88.65,96.51,2.5295,1705.52,8008,Zone_3,Block_5,Pipe_5,Zone_3_Block_5_Pipe_5,25.093612,55.159507,0
52.86,79.84,105.28,3.0108,2334.06,7605,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.216295,55.275654,0
65.23,73.72,106.35,3.379,1336.79,4996,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.187123,55.283404,0
70.98,59.2,108.95,3.1099,2581.87,8926,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.203009,55.271096,0
54.34,63.77,103.4,3.4662,2303.41,4097,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.277879,55.29394,0
58.04,79.39,108.02,2.0964,1305.75,1782,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.198241,55.278837,0
63.88,69.45,93.29,3.7531,2185.03,4883,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.094516,55.146015,0
58.09,62.14,100.05,3.0888,1982.37,4728,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.196093,55.280508,0
69.97,50.42,100.47,3.4124,2159.19,7925,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.088849,55.157783,0
67.43,70.94,100.36,2.7766,1808.26,1839,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.153263,55.218494,0
53.93,69.15,107.26,3.4994,2229.4,7060,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.153873,55.232143,0
54.45,65.5,97.96,2.4121,1937.62,1583,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.098748,55.158407,0
72.57,91.75,100.21,3.4391,2248.95,8163,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.266788,55.29918,0
57.32,94.2,100.65,2.3343,1839.72,5996,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.205899,55.26922,0
45.98,90.43,92.45,3.6712,2086.5,4981,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.140471,55.227784,1
60.69,85.29,90.29,2.3712,2183.94,5659,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.278325,55.298325,0
61.91,58.07,98.98,3.4817,1970.33,1279,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.276279,55.288331,0
66.49,95.1,101.34,2.6977,1212.68,1356,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.199176,55.282936,0
52.67,74.0,99.16,2.6159,1905.45,8346,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.196429,55.280129,0
49.08,97.67,94.02,2.7157,2181.9,6142,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.098374,55.163675,1
71.26,50.29,94.16,2.7318,2516.1,8003,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.190685,55.287537,0
62.57,81.41,97.54,2.9964,2102.25,6381,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.18846,55.278552,0
54.64,97.96,102.19,3.2216,2301.25,5885,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.277819,55.302318,0
55.84,94.74,104.03,3.1723,2009.78,2710,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.157187,55.228332,0
58.58,74.94,100.03,2.8794,2220.06,9764,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.098588,55.159432,0
51.55,63.83,95.76,1.9382,2154.68,1650,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.278258,55.298899,0
59.44,77.1,102.21,2.7569,2176.26,5553,Zone_3,Block_5,Pipe_5,Zone_3_Block_5_Pipe_5,25.099399,55.168499,0
58.67,81.8,89.11,2.7779,2009.28,1675,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.19087,55.291066,0
59.09,86.91,91.64,2.9325,2008.18,1670,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.19087,55.291066,0
65.14,63.05,102.14,3.5341,1714.42,1958,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.270585,55.30384,0
55.66,74.9,102.7,2.407,1771.53,8576,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.198065,55.27932,0
71.05,78.97,101.65,3.3636,1842.96,2437,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.212143,55.266404,0
54.53,107.53,99.66,2.9388,1799.96,9954,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.092174,55.162569,1
58.07,82.72,109.46,2.8733,2014.98,4453,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.094361,55.157927,0
54.72,70.91,101.37,2.596,2096.52,8041,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.204657,55.267841,0
61.04,85.95,103.38,2.754,2038.12,2310,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.208591,55.27172,0
66.79,88.76,90.18,3.2201,1814.46,8593,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.136008,55.228951,0
70.73,79.06,103.92,3.018,1642.98,4965,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.140979,55.235161,0
48.42,71.46,100.98,3.4396,2025.14,6252,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.143981,55.227367,0
60.77,107.51,92.93,2.5194,1722.98,9059,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.146261,55.228782,0
57.01,71.58,93.22,2.7864,2477.39,8038,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.204368,55.276109,0
51.5,38.91,101.61,3.2924,2411.04,7791,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.141708,55.226001,0
62.34,81.35,100.2,3.663,1626.82,1611,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.27888,55.288351,0
62.61,67.08,99.69,3.039,2268.4,7464,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.284598,55.290187,0
62.1,60.8,95.92,2.0505,2249.71,3661,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.096573,55.169756,0
66.88,90.87,99.54,0.9747,1747.0,5640,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.201937,55.277438,0
61.96,50.35,97.08,3.4737,1789.52,9144,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.191488,55.285871,0
57.02,94.12,99.38,2.984,2470.98,4374,Zone_1,Block_2,Pipe_4,Zone_1_Block_2_Pipe_4,25.211853,55.266205,0
52.34,61.79,98.77,2.2543,1770.77,5143,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.193426,55.280551,0
64.41,111.46,100.17,2.7249,2187.06,8720,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.087163,55.170266,0
57.99,62.25,104.69,3.0871,1858.69,6542,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.272743,55.290938,0
47.57,90.38,102.06,3.5046,1930.96,3722,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.202702,55.278216,0
75.04,67.12,96.39,3.2799,2654.07,9633,Zone_3,Block_4,Pipe_5,Zone_3_Block_4_Pipe_5,25.097028,55.155945,0
66.05,68.64,94.9,3.0937,1905.37,9459,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.202066,55.271997,0
67.14,73.59,106.25,3.3412,2320.0,8120,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.206308,55.283164,0
61.23,112.22,96.48,2.9051,1997.91,8731,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.284523,55.297748,0
61.85,92.14,96.54,2.8392,2044.88,1733,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.083878,55.15908,0
57.47,97.87,103.82,3.1537,1683.82,4455,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.197163,55.267244,0
74.67,97.68,105.19,3.7846,1700.25,4295,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.193506,55.282182,0
51.2,68.14,104.76,2.5744,2063.32,1147,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.205668,55.265838,0
63.21,64.3,95.07,2.6602,2473.71,8185,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.191627,55.278156,0
48.01,81.66,101.65,2.5958,1886.04,8094,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.197203,55.272205,0
66.93,74.56,97.26,2.9123,1871.06,3731,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.156273,55.225284,0
63.95,86.56,106.18,3.9114,1809.37,8598,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.192813,55.288343,0
79.66,67.26,106.81,3.1034,1744.76,4495,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.095812,55.165902,0
56.28,87.07,103.37,3.0094,1905.99,2279,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.205465,55.275887,0
34.85,96.4,104.36,3.7937,1881.8,8687,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.274879,55.292013,1
52.78,70.55,103.79,3.3144,2383.75,4842,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.277657,55.296382,0
63.33,73.6,101.56,3.0701,2126.6,6533,Zone_4,Block_4,Pipe_5,Zone_4_Block_4_Pipe_5,25.144593,55.232978,0
51.07,69.3,105.62,3.0446,2681.05,1743,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.276273,55.296493,0
46.84,73.21,94.74,3.3885,2083.77,7193,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.148338,55.230674,0
55.25,71.0,93.34,3.1838,1617.24,6043,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.196882,55.271916,0
36.37,52.4,100.06,2.8049,2358.19,3337,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.21208,55.261765,0
56.92,107.63,99.7,3.043,2089.37,6852,Zone_4,Block_2,Pipe_5,Zone_4_Block_2_Pipe_5,25.142988,55.228884,0
48.8,67.96,95.25,2.7369,2233.25,1573,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.096048,55.156734,0
73.84,60.52,103.34,3.3373,1803.59,1946,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.206814,55.271994,0
53.0,81.23,98.7,3.594,1999.31,4341,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.274576,55.296335,0
58.68,57.59,106.26,3.6794,1339.45,6309,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.190423,55.283762,0
54.03,96.66,93.65,2.9193,2347.48,9341,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.099008,55.163272,0
70.92,100.01,97.0,3.7637,1640.55,7510,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.198678,55.280035,0
67.82,89.2,104.54,2.0897,2553.98,8990,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.195949,55.284452,0
55.9,102.8,97.58,3.0709,2264.99,8569,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.199957,55.275318,0
77.33,48.35,101.27,2.4341,2053.3,4786,Zone_2,Block_1,Pipe_5,Zone_2_Block_1_Pipe_5,25.275742,55.292615,0
63.14,71.86,98.71,2.5544,1525.72,1812,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.195337,55.271861,0
83.15,80.61,97.64,3.2721,1723.7,9959,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.15462,55.233356,0
75.76,72.47,101.51,3.4091,2429.14,7270,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.15303,55.233935,0
71.17,94.3,107.77,3.5633,2207.19,7156,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.28366,55.291778,0
60.37,98.25,94.24,2.5316,1911.95,2741,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.199945,55.260743,0
71.1,69.76,103.62,2.8848,2151.06,8913,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.199435,55.263136,0
63.06,98.16,105.96,2.997,2166.68,7578,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.196834,55.27696,0
70.82,95.47,107.12,2.5172,1614.51,9534,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.089406,55.169598,0
55.43,89.12,107.03,2.984,2021.46,2813,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.202894,55.273589,0
59.08,70.17,89.59,2.9637,1616.15,8532,Zone_2,Block_2,Pipe_1,Zone_2_Block_2_Pipe_1,25.283032,55.290672,0
59.17,80.13,96.94,3.073,1686.28,5300,Zone_1,Block_2,Pipe_4,Zone_1_Block_2_Pipe_4,25.210102,55.269247,0
41.45,62.34,92.8,3.0179,1941.85,2965,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.214768,55.263956,0
46.03,79.16,109.63,2.7326,2496.51,5422,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.196622,55.284337,0
49.55,84.54,95.22,2.6057,1926.54,4317,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.152436,55.232794,0
58.17,101.55,105.21,3.6398,1578.16,5924,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.146149,55.228459,0
63.36,94.69,98.97,2.7726,2418.51,5445,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.214353,55.271567,0
65.33,87.66,109.84,2.6083,1659.96,7686,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.194817,55.286691,0
56.25,72.53,98.7,3.1469,1721.36,4177,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.206217,55.270629,0
72.07,86.34,88.27,2.7821,2325.5,1603,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.143724,55.236716,0
50.51,65.5,108.09,2.2788,2387.93,3287,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.205943,55.275279,0
62.8,95.58,106.92,3.6172,1828.85,6038,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.138292,55.2219,0
53.76,84.22,91.79,3.2167,1887.95,9148,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.155295,55.23401,0
66.05,78.73,100.08,3.138,1732.29,6615,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.291138,55.304236,0
61.85,22.45,100.83,3.4916,1775.55,9679,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.145926,55.228778,0
63.2,81.18,103.15,3.0963,1741.5,6661,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.190326,55.28849,0
60.21,70.79,104.06,2.5059,1909.69,5724,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.281764,55.294064,0
58.26,72.4,96.37,2.8621,2573.48,9311,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.208154,55.270691,0
56.12,72.03,102.82,2.1001,2053.87,6487,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.183639,55.282119,0
65.61,79.38,91.45,3.2088,2468.67,8032,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.098429,55.162041,0
60.9,68.03,106.68,3.4971,2318.71,3303,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.149077,55.225865,0
69.81,101.18,89.64,2.5653,2081.96,6115,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.193956,55.278823,0
64.44,55.59,97.82,2.4266,2428.93,6110,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.099617,55.160576,0
60.92,75.23,102.22,2.3867,1832.96,1734,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.193557,55.286868,0
74.17,90.67,99.98,2.6085,2039.04,7113,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.203739,55.273312,0
52.72,107.47,93.62,3.1499,2130.19,7787,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.202002,55.260595,1
59.51,72.59,100.97,2.3318,2242.03,3040,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.183389,55.282141,0
55.48,37.2,98.9,2.6052,2573.76,2203,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.190046,55.277563,0
77.96,77.43,97.56,2.8231,1671.54,9967,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.204994,55.264929,0
48.26,64.17,103.53,2.4336,2179.16,6237,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.214523,55.268229,0
62.19,100.86,98.73,3.2019,2192.1,7223,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.149497,55.237778,0
44.83,79.68,93.02,2.9184,1936.03,7621,Zone_1,Block_2,Pipe_4,Zone_1_Block_2_Pipe_4,25.212706,55.280577,0
65.32,72.87,95.44,3.5131,1848.88,5352,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.264462,55.299765,0
66.82,69.96,101.59,3.7623,2171.81,3129,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.095525,55.162171,0
48.04,68.63,88.19,3.2341,2165.71,8176,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.144653,55.226662,0
64.62,64.15,103.03,3.1516,2179.77,3111,Zone_3,Block_2,Pipe_4,Zone_3_Block_2_Pipe_4,25.097168,55.164777,0
61.54,51.81,98.09,2.8032,1577.53,4250,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.152061,55.223728,0
67.03,86.3,83.75,3.1918,1591.59,1100,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.272964,55.299198,0
57.61,63.99,102.52,3.219,2334.73,7933,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.198231,55.260998,0
63.46,62.24,105.77,2.8956,1275.66,6040,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.095391,55.164372,0
66.61,62.6,94.37,2.7656,1757.85,9556,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.189125,55.272315,0
52.44,44.24,102.85,3.2139,2359.54,8547,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.145379,55.220876,0
66.05,74.33,99.97,2.9687,1942.13,1882,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.211084,55.274124,0
66.17,107.6,98.78,2.6306,2289.51,6280,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.200556,55.266433,0
54.84,83.89,106.81,3.8456,1433.43,9651,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.190013,55.284849,0
65.35,83.96,92.52,3.2935,2021.62,7178,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.093416,55.1546,0
67.67,87.32,96.09,2.7687,2467.59,7734,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.193219,55.275943,0
39.14,104.72,105.75,3.2458,2042.83,1143,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.195746,55.277382,1
61.1,69.45,103.11,2.9398,2285.51,9759,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.098588,55.159432,0
63.72,91.92,103.75,3.1126,1666.14,7534,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.197821,55.278096,0
53.92,84.78,103.07,2.9924,1867.59,7069,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.281311,55.295901,0
51.21,56.19,104.35,2.6066,2486.86,9488,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.143469,55.22788,0
59.53,82.72,115.38,2.9856,1812.1,5432,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.211275,55.268356,0
50.52,54.27,101.01,2.4169,2082.25,9900,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.267845,55.296275,0
60.78,68.59,97.7,2.7849,1537.71,1811,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.195337,55.271861,0
65.72,75.1,96.42,2.8778,1608.61,7915,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.210446,55.27329,0
